"address","categories/0","categories/1","categoryName","cid","city","countryCode","fid","imageUrl","isAdvertisement","isLocalGuide","language","likesCount","location/lat","location/lng","name","neighborhood","originalLanguage","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewContext/Meal type","reviewContext/Noise level","reviewContext/Parking space","reviewContext/Price per person","reviewContext/Recommendation for vegetarians","reviewContext/Service","reviewContext/Wait time","reviewDetailedRating/Atmosphere","reviewDetailedRating/Food","reviewDetailedRating/Service","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewImageUrls/11","reviewImageUrls/12","reviewImageUrls/13","reviewImageUrls/14","reviewImageUrls/15","reviewImageUrls/16","reviewImageUrls/17","reviewImageUrls/18","reviewImageUrls/19","reviewImageUrls/20","reviewImageUrls/21","reviewImageUrls/22","reviewImageUrls/23","reviewImageUrls/24","reviewImageUrls/25","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","scrapedAt","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","translatedLanguage","url","visitedIn"
"122 Streatham High Rd, London SW16 1BW, United Kingdom","Portuguese restaurant","Mediterranean restaurant","Portuguese restaurant","8714226337111894628","London","GB","0x487604262fabe7a9:0x78ef26af03e86a64","https://lh3.googleusercontent.com/p/AF1QipONyXWfTXggKLZHJyMSyp14RIAGuAhdyhS2RS5j=w408-h272-k-no","false","false","en","0","51.434016","-0.1284869","Ramona Closca",,"en","false","ChIJqeerLyYEdkgRZGroA68m73g","SW16 1BW","$$","11 months ago","2024-05-10T20:28:34.047Z",,"2024-05-14T14:09:53.000Z","Thank you so much Ramona.","Dinner",,,"£20–30",,"Dine in",,"5","5","5","ChZDSUhNMG9nS0VJQ0FnSUNUdUlMNWRBEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNUdUlMNWRBEAE!2m1!1s0x0:0x78ef26af03e86a64!3m1!1s2@1:CIHM0ogKEICAgICTuIL5dA%7CCgsI8ob6sQYQqJPMFg%7C?hl=en","102413879678673998713","6","https://lh3.googleusercontent.com/a-/ALV-UjVtPwFpFmZSH-lkkMiK-GN6aESbj5KEw4TjIL6JCgQylJLQjpk=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/102413879678673998713?hl=en","936","2025-04-30T17:09:12.121Z","Direct Detail URL: https://www.google.co.uk/maps/place/La+Casita/@51.4342378,-0.12904,211m/data=!3m1!1e3!4m8!3m7!1s0x487604262fabe7a9:0x78ef26af03e86a64!8m2!3d51.434016!4d-0.1284869!9m1!1b1!16s%2Fg%2F1td71gqv?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"122 Streatham High Rd","false","Delicious food and very good service.",,"La Casita","4.6",,"https://www.google.com/maps/search/?api=1&query=La%20Casita&query_place_id=ChIJqeerLyYEdkgRZGroA68m73g",
"122 Streatham High Rd, London SW16 1BW, United Kingdom","Portuguese restaurant","Mediterranean restaurant","Portuguese restaurant","8714226337111894628","London","GB","0x487604262fabe7a9:0x78ef26af03e86a64","https://lh3.googleusercontent.com/p/AF1QipONyXWfTXggKLZHJyMSyp14RIAGuAhdyhS2RS5j=w408-h272-k-no","false","true","en","0","51.434016","-0.1284869","Miguel Ângelo Correia",,"en","false","ChIJqeerLyYEdkgRZGroA68m73g","SW16 1BW","$$","11 months ago","2024-05-09T16:14:40.330Z",,"2024-05-14T14:15:24.000Z","I am so sorry Miguel for your less good experience this time. We take quality control very seriously, and we would like to investigate this further. Please contact us directly at 02086646033 so we can discuss your experience and find a solution. Thank you ",,,,,,,,"4","1","1","ChdDSUhNMG9nS0VJQ0FnSUNwaGZiMm1BRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNwaGZiMm1BRRAB!2m1!1s0x0:0x78ef26af03e86a64!3m1!1s2@1:CIHM0ogKEICAgICphfb2mAE%7CCgwI8OzzsQYQqOO9nQE%7C?hl=en","115623250833534870784","59","https://lh3.googleusercontent.com/a-/ALV-UjWJ5BlbtmozaIuGOrvJBD8liG4XMF66KfO5wjS0KRSe1Ur8AQGl=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/115623250833534870784?hl=en","936","2025-04-30T17:09:12.121Z","Direct Detail URL: https://www.google.co.uk/maps/place/La+Casita/@51.4342378,-0.12904,211m/data=!3m1!1e3!4m8!3m7!1s0x487604262fabe7a9:0x78ef26af03e86a64!8m2!3d51.434016!4d-0.1284869!9m1!1b1!16s%2Fg%2F1td71gqv?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","3",,"122 Streatham High Rd","false","Good place. And nice food. But the espetada was very poor and small portion. Even the salad was old. But the deserts was perfect.",,"La Casita","4.6",,"https://www.google.com/maps/search/?api=1&query=La%20Casita&query_place_id=ChIJqeerLyYEdkgRZGroA68m73g",
"122 Streatham High Rd, London SW16 1BW, United Kingdom","Portuguese restaurant","Mediterranean restaurant","Portuguese restaurant","8714226337111894628","London","GB","0x487604262fabe7a9:0x78ef26af03e86a64","https://lh3.googleusercontent.com/p/AF1QipONyXWfTXggKLZHJyMSyp14RIAGuAhdyhS2RS5j=w408-h272-k-no","false","true","en","0","51.434016","-0.1284869","Andrew Dart",,"en","false","ChIJqeerLyYEdkgRZGroA68m73g","SW16 1BW","$$","11 months ago","2024-05-01T09:52:51.179Z",,"2024-05-14T14:15:49.000Z","Thank you so much, Andrew.","Lunch",,,"£20–30",,"Dine in",,"4","4","5","ChdDSUhNMG9nS0VJQ0FnSURqMHB2QTFBRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURqMHB2QTFBRRAB!2m1!1s0x0:0x78ef26af03e86a64!3m1!1s2@1:CIHM0ogKEICAgIDj0pvA1AE%7CCgsI86HIsQYQ6Mq4VQ%7C?hl=en","112441211624118603776","19","https://lh3.googleusercontent.com/a/ACg8ocKz_qiCms6AFn3ZGrsuZlCZgD0yap_kvG3OkT1FRvg3MJZUsg=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/112441211624118603776?hl=en","936","2025-04-30T17:09:12.121Z","Direct Detail URL: https://www.google.co.uk/maps/place/La+Casita/@51.4342378,-0.12904,211m/data=!3m1!1e3!4m8!3m7!1s0x487604262fabe7a9:0x78ef26af03e86a64!8m2!3d51.434016!4d-0.1284869!9m1!1b1!16s%2Fg%2F1td71gqv?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","4",,"122 Streatham High Rd","false","Good food at a reasonable price and friendly service",,"La Casita","4.6",,"https://www.google.com/maps/search/?api=1&query=La%20Casita&query_place_id=ChIJqeerLyYEdkgRZGroA68m73g",
"122 Streatham High Rd, London SW16 1BW, United Kingdom","Portuguese restaurant","Mediterranean restaurant","Portuguese restaurant","8714226337111894628","London","GB","0x487604262fabe7a9:0x78ef26af03e86a64","https://lh3.googleusercontent.com/p/AF1QipONyXWfTXggKLZHJyMSyp14RIAGuAhdyhS2RS5j=w408-h272-k-no","false","true","en","0","51.434016","-0.1284869","Viktor Kovács",,,"false","ChIJqeerLyYEdkgRZGroA68m73g","SW16 1BW","$$","a year ago","2024-04-27T16:41:28.228Z",,"2024-05-14T14:16:26.000Z","Thank you so much for you 5 star review. It's much appreciated!",,,,,,,,"5",,"5","ChZDSUhNMG9nS0VJQ0FnSUNqdjhUX1dBEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNqdjhUX1dBEAE!2m1!1s0x0:0x78ef26af03e86a64!3m1!1s2@1:CIHM0ogKEICAgICjv8T_WA%7CCgsIuNW0sQYQuLP9bA%7C?hl=en","107948458888340139805","11","https://lh3.googleusercontent.com/a-/ALV-UjXknlU1TdAxxs6pG65EUkYrV7uFYZM5JL_Uk5TNf5Vwuw6kByA=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/107948458888340139805?hl=en","936","2025-04-30T17:09:12.121Z","Direct Detail URL: https://www.google.co.uk/maps/place/La+Casita/@51.4342378,-0.12904,211m/data=!3m1!1e3!4m8!3m7!1s0x487604262fabe7a9:0x78ef26af03e86a64!8m2!3d51.434016!4d-0.1284869!9m1!1b1!16s%2Fg%2F1td71gqv?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"122 Streatham High Rd","false",,,"La Casita","4.6",,"https://www.google.com/maps/search/?api=1&query=La%20Casita&query_place_id=ChIJqeerLyYEdkgRZGroA68m73g",
"122 Streatham High Rd, London SW16 1BW, United Kingdom","Portuguese restaurant","Mediterranean restaurant","Portuguese restaurant","8714226337111894628","London","GB","0x487604262fabe7a9:0x78ef26af03e86a64","https://lh3.googleusercontent.com/p/AF1QipONyXWfTXggKLZHJyMSyp14RIAGuAhdyhS2RS5j=w408-h272-k-no","false","true","en","0","51.434016","-0.1284869","Tito Julio",,,"false","ChIJqeerLyYEdkgRZGroA68m73g","SW16 1BW","$$","a year ago","2024-04-24T08:43:28.919Z",,"2024-05-14T14:16:57.000Z","Thank you, Tito for you 5 star review.",,,,,,,,"5","5","5","ChZDSUhNMG9nS0VJQ0FnSUNqdGN6ZkV3EAE",,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNqdGN6ZkV3EAE!2m1!1s0x0:0x78ef26af03e86a64!3m1!1s2@1:CIHM0ogKEICAgICjtczfEw%7CCgwIsIyjsQYQ6MymtgM%7C?hl=en","102575942158994070993","23","https://lh3.googleusercontent.com/a-/ALV-UjXjbfYTjcCiKnhNkjUg9TqzIhDBssFHTt-gESI1q0C83uLZuhY=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/102575942158994070993?hl=en","936","2025-04-30T17:09:12.121Z","Direct Detail URL: https://www.google.co.uk/maps/place/La+Casita/@51.4342378,-0.12904,211m/data=!3m1!1e3!4m8!3m7!1s0x487604262fabe7a9:0x78ef26af03e86a64!8m2!3d51.434016!4d-0.1284869!9m1!1b1!16s%2Fg%2F1td71gqv?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"122 Streatham High Rd","false",,,"La Casita","4.6",,"https://www.google.com/maps/search/?api=1&query=La%20Casita&query_place_id=ChIJqeerLyYEdkgRZGroA68m73g",
"122 Streatham High Rd, London SW16 1BW, United Kingdom","Portuguese restaurant","Mediterranean restaurant","Portuguese restaurant","8714226337111894628","London","GB","0x487604262fabe7a9:0x78ef26af03e86a64","https://lh3.googleusercontent.com/p/AF1QipONyXWfTXggKLZHJyMSyp14RIAGuAhdyhS2RS5j=w408-h272-k-no","false","false","en","0","51.434016","-0.1284869","Felipe Andres",,"en","false","ChIJqeerLyYEdkgRZGroA68m73g","SW16 1BW","$$","a year ago","2024-04-07T14:57:40.808Z",,"2024-04-07T16:28:08.000Z","Thank you Felipe for your kind words 😊",,,,,,,,"5","5","5","ChdDSUhNMG9nS0VJQ0FnSUREMHBtOXBRRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUREMHBtOXBRRRAB!2m1!1s0x0:0x78ef26af03e86a64!3m1!1s2@1:CIHM0ogKEICAgIDD0pm9pQE%7CCgwI5OjKsAYQkLq8gQM%7C?hl=en","112196372188021613294","2","https://lh3.googleusercontent.com/a-/ALV-UjV8SItgnkN83Zad-w72UenqS5JxJY2jCQW4QTalKWwNPEon7CQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/112196372188021613294?hl=en","936","2025-04-30T17:09:12.121Z","Direct Detail URL: https://www.google.co.uk/maps/place/La+Casita/@51.4342378,-0.12904,211m/data=!3m1!1e3!4m8!3m7!1s0x487604262fabe7a9:0x78ef26af03e86a64!8m2!3d51.434016!4d-0.1284869!9m1!1b1!16s%2Fg%2F1td71gqv?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"122 Streatham High Rd","false","Very nice food and the staff is super friendly I recommend everyone to try it",,"La Casita","4.6",,"https://www.google.com/maps/search/?api=1&query=La%20Casita&query_place_id=ChIJqeerLyYEdkgRZGroA68m73g",
"122 Streatham High Rd, London SW16 1BW, United Kingdom","Portuguese restaurant","Mediterranean restaurant","Portuguese restaurant","8714226337111894628","London","GB","0x487604262fabe7a9:0x78ef26af03e86a64","https://lh3.googleusercontent.com/p/AF1QipONyXWfTXggKLZHJyMSyp14RIAGuAhdyhS2RS5j=w408-h272-k-no","false","false","en","0","51.434016","-0.1284869","Victoria Brown",,"en","false","ChIJqeerLyYEdkgRZGroA68m73g","SW16 1BW","$$","a year ago","2024-04-02T13:22:27.315Z",,"2024-05-14T14:21:33.000Z","Dear Victoria, Thank you for taking the time to share your experience. We're sorry to hear that your recent visit wasn't up to your expectations. We take all feedback seriously, and we appreciate your honest feedback.","Dinner",,,"£70–80",,"Dine in",,"1","2","5","ChZDSUhNMG9nS0VJQ0FnSUNEaDlIcFJREAE",,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNEaDlIcFJREAE!2m1!1s0x0:0x78ef26af03e86a64!3m1!1s2@1:CIHM0ogKEICAgICDh9HpRQ%7CCgwIk42wsAYQoJ-ylgE%7C?hl=en","102673916527329553562","2","https://lh3.googleusercontent.com/a/ACg8ocJMBh0TgZP_B5Dsq1HGSfz-0EISDiBVCmsVGRBewMOaRXYmZA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/102673916527329553562?hl=en","936","2025-04-30T17:09:12.121Z","Direct Detail URL: https://www.google.co.uk/maps/place/La+Casita/@51.4342378,-0.12904,211m/data=!3m1!1e3!4m8!3m7!1s0x487604262fabe7a9:0x78ef26af03e86a64!8m2!3d51.434016!4d-0.1284869!9m1!1b1!16s%2Fg%2F1td71gqv?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","1",,"122 Streatham High Rd","false","I had a very bizarre and odd experience at this restaurant. The atmosphere was empty and cold, with sterile and basic décor. Despite my sister's praises about the food being well-priced, I found it to be average at best. The prawn starter was basic and the corn-fed chicken with chips was nothing to write home about. The seasoning was sharp and left a strange sensation in my mouth.

However, the saving grace of the night was our waitress, Bruna. She was friendly, attentive, and truly the life of the restaurant. Despite the lack of customers, she made us feel welcome and took great care of us. We ended up staying longer than planned, enjoying multiple jugs of sangria and other drinks.

To my shock and disappointment, I later found out that Bruna had been fired for ""talking too much."" This decision seemed unjust and heartless, especially considering she was the only staff member who seemed to care about the guests. The restaurant lacked any music or atmosphere, making it a depressing place to dine.

I can't help but feel that there were racist undertones at play here, as the restaurant seemed to be trying to cater to a specific audience. Treating a young, hardworking employee like Bruna in such a manner is unacceptable. It's clear that this establishment is not a fine dining restaurant, even though they are obviously straining to be and I am horrified by the way they treated someone who went above and beyond to make our night enjoyable. Shame on them for ruining what could have been a pleasant experience and be warned they obviously have no respect or care about their staff.",,"La Casita","4.6",,"https://www.google.com/maps/search/?api=1&query=La%20Casita&query_place_id=ChIJqeerLyYEdkgRZGroA68m73g",
"122 Streatham High Rd, London SW16 1BW, United Kingdom","Portuguese restaurant","Mediterranean restaurant","Portuguese restaurant","8714226337111894628","London","GB","0x487604262fabe7a9:0x78ef26af03e86a64","https://lh3.googleusercontent.com/p/AF1QipONyXWfTXggKLZHJyMSyp14RIAGuAhdyhS2RS5j=w408-h272-k-no","false","false","en","0","51.434016","-0.1284869","Jo Ferreira",,"pt","false","ChIJqeerLyYEdkgRZGroA68m73g","SW16 1BW","$$","a year ago","2024-03-07T08:43:18.622Z",,"2024-03-07T08:59:54.000Z","Olá Jo Ferreira Muito obrigada pelas suas palavras. É sempre muito bom e gratificante ouvir o quanto os nossos clientes apreciam o nosso trabalho.
Mas desculpa a pergunta porque nos deu só 1 estrela?",,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUM5dVozZWtRRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUM5dVozZWtRRRAB!2m1!1s0x0:0x78ef26af03e86a64!3m1!1s2@1:CIHM0ogKEICAgIC9uZ3ekQE%7CCgwIpvylrwYQoNjdqAI%7C?hl=en","114933066698816059908","1","https://lh3.googleusercontent.com/a/ACg8ocJXJtyYXvY1tbv6FmgpjAF4XN6pbeGhdWwLw7_GjF2ErTmaQQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/114933066698816059908?hl=en","936","2025-04-30T17:09:12.121Z","Direct Detail URL: https://www.google.co.uk/maps/place/La+Casita/@51.4342378,-0.12904,211m/data=!3m1!1e3!4m8!3m7!1s0x487604262fabe7a9:0x78ef26af03e86a64!8m2!3d51.434016!4d-0.1284869!9m1!1b1!16s%2Fg%2F1td71gqv?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","1",,"122 Streatham High Rd","false","Aqui o Ferreira Jo, nas minhas palavras sobre la casita, e ao mesmo tempo kkkkk tentanto ser formal nas minhas mensagens, digo com toda sinceridade que amo ""La casita"" e falo isso nao como turista ou algo d tipo, mas sim como alguem que inclusive vive aqui em londres, e de vez em quando costuma ffenquantar este lugar.

""LA CASITA"" É um dos restaurantes em streatham mais confortavel, e os empregados por experiencia propria semprepe procuran ser mais simpatico possvel, e eu pessoalmente poucas vezes pu quase nunca, tive motivo para reclamar, entao  pela primeira vez, querp deixar claro, EU RECOMEMDO A TODOS, QUE CONHEÇAM ""LA CASITA"" 🥰❤","Here is Ferreira Jo, in my words about La Casita, and at the same time, lol, trying to be formal in my messages, I say with all sincerity that I love ""La Casita"" and I say this not as a tourist or anything like that, but as someone who even lives here in London, and from time to time visits this place.

""LA CASITA"" is one of the most comfortable restaurants in Streatham, and the staff, from my own experience, always tries to be as friendly as possible, and I personally have rarely, if ever, had reason to complain, so for the first time, I want to make it clear, I RECOMMEND EVERYONE TO VISIT ""LA CASITA"" 🥰❤","La Casita","4.6","en","https://www.google.com/maps/search/?api=1&query=La%20Casita&query_place_id=ChIJqeerLyYEdkgRZGroA68m73g",
"122 Streatham High Rd, London SW16 1BW, United Kingdom","Portuguese restaurant","Mediterranean restaurant","Portuguese restaurant","8714226337111894628","London","GB","0x487604262fabe7a9:0x78ef26af03e86a64","https://lh3.googleusercontent.com/p/AF1QipONyXWfTXggKLZHJyMSyp14RIAGuAhdyhS2RS5j=w408-h272-k-no","false","true","en","0","51.434016","-0.1284869","Andrew B",,,"false","ChIJqeerLyYEdkgRZGroA68m73g","SW16 1BW","$$","a year ago","2024-03-06T08:10:58.220Z",,"2024-05-14T15:26:44.000Z","Thank you Andrew for your review 🙏 ","Brunch",,,"£70–80",,"Dine in",,"4","5","4","ChdDSUhNMG9nS0VJQ0FnSUM5Z1oyMDdRRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUM5Z1oyMDdRRRAB!2m1!1s0x0:0x78ef26af03e86a64!3m1!1s2@1:CIHM0ogKEICAgIC9gZ207QE%7CCgsIksqgrwYQ4IWGaQ%7C?hl=en","112663136322880014545","19","https://lh3.googleusercontent.com/a-/ALV-UjU0ExNG6YQWx-soSfDndjecHC4gIjT2QZuUtuF2UOLPp_MJSEmP=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/112663136322880014545?hl=en","936","2025-04-30T17:09:12.121Z","Direct Detail URL: https://www.google.co.uk/maps/place/La+Casita/@51.4342378,-0.12904,211m/data=!3m1!1e3!4m8!3m7!1s0x487604262fabe7a9:0x78ef26af03e86a64!8m2!3d51.434016!4d-0.1284869!9m1!1b1!16s%2Fg%2F1td71gqv?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"122 Streatham High Rd","false",,,"La Casita","4.6",,"https://www.google.com/maps/search/?api=1&query=La%20Casita&query_place_id=ChIJqeerLyYEdkgRZGroA68m73g",
"122 Streatham High Rd, London SW16 1BW, United Kingdom","Portuguese restaurant","Mediterranean restaurant","Portuguese restaurant","8714226337111894628","London","GB","0x487604262fabe7a9:0x78ef26af03e86a64","https://lh3.googleusercontent.com/p/AF1QipONyXWfTXggKLZHJyMSyp14RIAGuAhdyhS2RS5j=w408-h272-k-no","false","true","en","0","51.434016","-0.1284869","Helena Saramago",,,"false","ChIJqeerLyYEdkgRZGroA68m73g","SW16 1BW","$$","a year ago","2024-02-16T14:58:16.139Z",,"2024-05-14T15:27:15.000Z","Thank you Helena for your review.",,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNkdWZPYS1RRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNkdWZPYS1RRRAB!2m1!1s0x0:0x78ef26af03e86a64!3m1!1s2@1:CIHM0ogKEICAgICdufOa-QE%7CCgsIiPC9rgYQ8PjFQg%7C?hl=en","118078632100352533445","6","https://lh3.googleusercontent.com/a/ACg8ocKUAnj1eW2PpS_QovuvrRV00B7-kDn0RkjtdZBug_IOB0N29Q=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/118078632100352533445?hl=en","936","2025-04-30T17:09:12.121Z","Direct Detail URL: https://www.google.co.uk/maps/place/La+Casita/@51.4342378,-0.12904,211m/data=!3m1!1e3!4m8!3m7!1s0x487604262fabe7a9:0x78ef26af03e86a64!8m2!3d51.434016!4d-0.1284869!9m1!1b1!16s%2Fg%2F1td71gqv?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","4",,"122 Streatham High Rd","false",,,"La Casita","4.6",,"https://www.google.com/maps/search/?api=1&query=La%20Casita&query_place_id=ChIJqeerLyYEdkgRZGroA68m73g",
"122 Streatham High Rd, London SW16 1BW, United Kingdom","Portuguese restaurant","Mediterranean restaurant","Portuguese restaurant","8714226337111894628","London","GB","0x487604262fabe7a9:0x78ef26af03e86a64","https://lh3.googleusercontent.com/p/AF1QipONyXWfTXggKLZHJyMSyp14RIAGuAhdyhS2RS5j=w408-h272-k-no","false","true","en","0","51.434016","-0.1284869","I.Romero",,,"false","ChIJqeerLyYEdkgRZGroA68m73g","SW16 1BW","$$","a year ago","2024-02-11T22:18:15.720Z",,"2024-02-13T07:13:26.000Z","Thank you so much for your review. We are looking forward to seeing you again soon.","Dinner",,,"£20–30",,"Dine in",,"5","4","5","ChZDSUhNMG9nS0VJQ0FnSUNkaE9fc1RnEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNkaE9fc1RnEAE!2m1!1s0x0:0x78ef26af03e86a64!3m1!1s2@1:CIHM0ogKEICAgICdhO_sTg%7CCgwIp4-lrgYQkOGw1wI%7C?hl=en","100540442337346728480","100","https://lh3.googleusercontent.com/a-/ALV-UjVkn3mo_BfgWOiPoVI_bQM7NIBMf47qmtj1k-k_mORG0iGpaYQ-=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/100540442337346728480?hl=en","936","2025-04-30T17:09:12.121Z","Direct Detail URL: https://www.google.co.uk/maps/place/La+Casita/@51.4342378,-0.12904,211m/data=!3m1!1e3!4m8!3m7!1s0x487604262fabe7a9:0x78ef26af03e86a64!8m2!3d51.434016!4d-0.1284869!9m1!1b1!16s%2Fg%2F1td71gqv?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","4",,"122 Streatham High Rd","false",,,"La Casita","4.6",,"https://www.google.com/maps/search/?api=1&query=La%20Casita&query_place_id=ChIJqeerLyYEdkgRZGroA68m73g",
"122 Streatham High Rd, London SW16 1BW, United Kingdom","Portuguese restaurant","Mediterranean restaurant","Portuguese restaurant","8714226337111894628","London","GB","0x487604262fabe7a9:0x78ef26af03e86a64","https://lh3.googleusercontent.com/p/AF1QipONyXWfTXggKLZHJyMSyp14RIAGuAhdyhS2RS5j=w408-h272-k-no","false","true","en","0","51.434016","-0.1284869","Carlos Macias",,"en","false","ChIJqeerLyYEdkgRZGroA68m73g","SW16 1BW","$$","a year ago","2024-01-28T22:03:01.954Z",,"2024-02-13T07:14:34.000Z","Thank you so much Carlos Macias for your kind words. See you again soon.","Lunch",,,"£40–50",,"Dine in",,"5","5","5","ChZDSUhNMG9nS0VJQ0FnSUN0LUk3S0FnEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN0LUk3S0FnEAE!2m1!1s0x0:0x78ef26af03e86a64!3m1!1s2@1:CIHM0ogKEICAgICt-I7KAg%7CCgwIlZ7brQYQ6JaFxwM%7C?hl=en","111155438027388948594","39","https://lh3.googleusercontent.com/a-/ALV-UjWrcqdl0XulmgVzF0eplJeyVG6Mv8DVaTR3WNHY8lyey1Jm9eI=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/111155438027388948594?hl=en","936","2025-04-30T17:09:12.121Z","Direct Detail URL: https://www.google.co.uk/maps/place/La+Casita/@51.4342378,-0.12904,211m/data=!3m1!1e3!4m8!3m7!1s0x487604262fabe7a9:0x78ef26af03e86a64!8m2!3d51.434016!4d-0.1284869!9m1!1b1!16s%2Fg%2F1td71gqv?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"122 Streatham High Rd","false","Food on time, with lots of flavor, good portion, at a good price and unparalleled service, a place that will undoubtedly leave you with good memories, and a desire to return.
Restaurant 10/10
100% Recommended",,"La Casita","4.6",,"https://www.google.com/maps/search/?api=1&query=La%20Casita&query_place_id=ChIJqeerLyYEdkgRZGroA68m73g",
